EmployeeID,Name,Department,JobRole,HireDate,Gender,Salary,ManagerID,ReviewID,ReviewDate,PerformanceScore,TrainingHours,Promotion,Attrition,HireYear,HireMonth
894,Employee 894,IT,Analyst,08-06-2021 00:00,M,45434,20,894,30-06-2025 00:00,5,62,No,Yes,2021,June
895,Employee 895,HR,Analyst,20-12-2023 00:00,M,27080,93,895,30-06-2025 00:00,1,66,No,No,2023,December
896,Employee 896,HR,Manager,14-07-2021 00:00,M,88953,21,896,30-06-2025 00:00,1,19,No,No,2021,July
897,Employee 897,Finance,Analyst,13-05-2024 00:00,F,111785,90,897,30-06-2025 00:00,1,34,No,Yes,2024,May
898,Employee 898,HR,Associate,25-03-2020 00:00,F,112251,39,898,30-06-2025 00:00,5,18,Yes,No,2020,March
899,Employee 899,Sales,Executive,17-03-2018 00:00,F,63322,95,899,30-06-2025 00:00,3,54,No,Yes,2018,March
900,Employee 900,IT,Executive,18-12-2021 00:00,F,106426,16,900,30-06-2025 00:00,1,74,Yes,No,2021,December
901,Employee 901,Sales,Analyst,11-12-2021 00:00,F,119936,94,901,30-06-2025 00:00,3,53,No,No,2021,December
902,Employee 902,Marketing,Associate,22-02-2021 00:00,F,39782,62,902,30-06-2025 00:00,2,68,Yes,Yes,2021,February
903,Employee 903,Sales,Associate,07-09-2021 00:00,F,130704,58,903,30-06-2025 00:00,3,47,Yes,No,2021,September
904,Employee 904,HR,Associate,24-02-2023 00:00,F,122901,4,904,30-06-2025 00:00,5,9,Yes,Yes,2023,February
905,Employee 905,HR,Associate,12-12-2020 00:00,M,120921,19,905,30-06-2025 00:00,5,32,No,No,2020,December
906,Employee 906,Marketing,Executive,04-07-2019 00:00,F,58942,28,906,30-06-2025 00:00,3,12,Yes,Yes,2019,July
907,Employee 907,Finance,Manager,08-09-2024 00:00,F,144500,54,907,30-06-2025 00:00,2,34,No,Yes,2024,September
908,Employee 908,IT,Associate,02-10-2021 00:00,M,125854,52,908,30-06-2025 00:00,2,21,Yes,Yes,2021,October
909,Employee 909,HR,Manager,05-08-2018 00:00,F,41720,3,909,30-06-2025 00:00,4,48,No,Yes,2018,August
910,Employee 910,Marketing,Manager,08-09-2023 00:00,M,99291,28,910,30-06-2025 00:00,1,39,Yes,No,2023,September
911,Employee 911,HR,Executive,17-11-2021 00:00,M,67616,34,911,30-06-2025 00:00,3,44,No,Yes,2021,November
912,Employee 912,Marketing,Executive,09-01-2018 00:00,M,48817,71,912,30-06-2025 00:00,3,55,Yes,Yes,2018,January
913,Employee 913,Finance,Associate,27-07-2019 00:00,M,148869,16,913,30-06-2025 00:00,1,27,No,Yes,2019,July
914,Employee 914,IT,Executive,12-05-2024 00:00,M,28920,44,914,30-06-2025 00:00,2,71,Yes,No,2024,May
915,Employee 915,IT,Executive,16-07-2019 00:00,F,88886,52,915,30-06-2025 00:00,1,45,No,No,2019,July
916,Employee 916,Finance,Associate,07-09-2024 00:00,M,50959,5,916,30-06-2025 00:00,5,26,Yes,No,2024,September
917,Employee 917,HR,Executive,19-09-2019 00:00,F,29563,81,917,30-06-2025 00:00,2,15,Yes,Yes,2019,September
918,Employee 918,HR,Associate,12-07-2021 00:00,F,119224,19,918,30-06-2025 00:00,5,41,Yes,Yes,2021,July
919,Employee 919,Finance,Analyst,01-03-2023 00:00,F,84189,48,919,30-06-2025 00:00,2,57,No,No,2023,March
920,Employee 920,IT,Analyst,02-07-2018 00:00,M,64002,51,920,30-06-2025 00:00,5,1,Yes,Yes,2018,July
921,Employee 921,IT,Analyst,20-11-2020 00:00,M,147091,83,921,30-06-2025 00:00,5,39,No,No,2020,November
922,Employee 922,Finance,Executive,18-09-2022 00:00,M,40064,76,922,30-06-2025 00:00,3,39,Yes,No,2022,September
923,Employee 923,IT,Associate,31-10-2024 00:00,F,102762,12,923,30-06-2025 00:00,2,5,Yes,No,2024,October
924,Employee 924,Sales,Associate,25-05-2021 00:00,F,138192,16,924,30-06-2025 00:00,1,53,Yes,No,2021,May
925,Employee 925,IT,Executive,07-04-2021 00:00,M,143847,56,925,30-06-2025 00:00,5,78,Yes,Yes,2021,April
926,Employee 926,HR,Associate,23-11-2019 00:00,M,137126,48,926,30-06-2025 00:00,1,34,Yes,Yes,2019,November
927,Employee 927,Finance,Analyst,16-02-2019 00:00,M,90057,89,927,30-06-2025 00:00,5,32,No,No,2019,February
928,Employee 928,HR,Associate,02-09-2020 00:00,M,81099,80,928,30-06-2025 00:00,4,3,No,Yes,2020,September
929,Employee 929,Marketing,Analyst,02-09-2018 00:00,M,111935,86,929,30-06-2025 00:00,2,47,Yes,No,2018,September
930,Employee 930,Finance,Analyst,03-09-2022 00:00,M,70593,97,930,30-06-2025 00:00,5,68,Yes,Yes,2022,September
931,Employee 931,Finance,Associate,28-12-2020 00:00,M,40083,14,931,30-06-2025 00:00,5,47,Yes,No,2020,December
932,Employee 932,Finance,Associate,25-03-2019 00:00,F,137457,37,932,30-06-2025 00:00,3,23,Yes,Yes,2019,March
933,Employee 933,HR,Manager,16-12-2020 00:00,M,79491,12,933,30-06-2025 00:00,1,73,No,Yes,2020,December
934,Employee 934,Sales,Associate,24-09-2022 00:00,M,121067,96,934,30-06-2025 00:00,3,1,No,Yes,2022,September
935,Employee 935,Sales,Associate,21-09-2018 00:00,M,32287,81,935,30-06-2025 00:00,5,76,No,Yes,2018,September
936,Employee 936,Finance,Executive,09-10-2024 00:00,F,47391,34,936,30-06-2025 00:00,3,25,Yes,No,2024,October
937,Employee 937,Finance,Executive,29-09-2018 00:00,M,91716,14,937,30-06-2025 00:00,1,65,No,Yes,2018,September
938,Employee 938,Finance,Manager,30-05-2018 00:00,M,116960,89,938,30-06-2025 00:00,5,36,Yes,No,2018,May
939,Employee 939,IT,Analyst,10-09-2024 00:00,M,135178,87,939,30-06-2025 00:00,2,50,Yes,No,2024,September
940,Employee 940,Sales,Executive,23-02-2019 00:00,M,142050,88,940,30-06-2025 00:00,3,29,Yes,No,2019,February
941,Employee 941,IT,Analyst,19-03-2023 00:00,M,32037,46,941,30-06-2025 00:00,2,52,No,Yes,2023,March
942,Employee 942,HR,Associate,02-07-2019 00:00,M,149475,63,942,30-06-2025 00:00,1,66,Yes,No,2019,July
943,Employee 943,Finance,Executive,07-03-2023 00:00,F,25899,95,943,30-06-2025 00:00,4,41,No,No,2023,March
944,Employee 944,Sales,Manager,04-01-2020 00:00,M,129750,52,944,30-06-2025 00:00,5,18,No,No,2020,January
945,Employee 945,HR,Manager,04-09-2021 00:00,F,82093,28,945,30-06-2025 00:00,4,3,Yes,No,2021,September
946,Employee 946,HR,Executive,26-05-2023 00:00,M,114168,41,946,30-06-2025 00:00,1,43,No,No,2023,May
947,Employee 947,Finance,Executive,24-06-2023 00:00,M,131456,91,947,30-06-2025 00:00,5,25,Yes,No,2023,June
948,Employee 948,Finance,Executive,16-01-2022 00:00,F,141975,51,948,30-06-2025 00:00,1,13,Yes,No,2022,January
949,Employee 949,Sales,Associate,19-06-2020 00:00,F,129246,88,949,30-06-2025 00:00,4,70,No,No,2020,June
950,Employee 950,HR,Analyst,14-03-2021 00:00,F,61101,40,950,30-06-2025 00:00,4,63,No,Yes,2021,March
951,Employee 951,Marketing,Executive,29-08-2024 00:00,F,112229,57,951,30-06-2025 00:00,1,73,No,No,2024,August
952,Employee 952,Finance,Associate,31-05-2024 00:00,M,117423,9,952,30-06-2025 00:00,3,14,Yes,Yes,2024,May
953,Employee 953,Finance,Associate,23-03-2018 00:00,F,34554,23,953,30-06-2025 00:00,5,65,Yes,Yes,2018,March
954,Employee 954,Finance,Analyst,22-09-2020 00:00,F,93164,2,954,30-06-2025 00:00,5,52,No,Yes,2020,September
955,Employee 955,Marketing,Manager,23-10-2021 00:00,F,88945,18,955,30-06-2025 00:00,2,66,Yes,No,2021,October
956,Employee 956,Sales,Analyst,19-06-2021 00:00,F,26300,15,956,30-06-2025 00:00,3,21,No,Yes,2021,June
957,Employee 957,IT,Analyst,20-02-2022 00:00,F,31544,61,957,30-06-2025 00:00,3,2,Yes,No,2022,February
958,Employee 958,HR,Manager,18-02-2019 00:00,F,47057,79,958,30-06-2025 00:00,3,58,Yes,No,2019,February
959,Employee 959,IT,Analyst,23-04-2021 00:00,M,134201,68,959,30-06-2025 00:00,4,11,No,Yes,2021,April
960,Employee 960,Finance,Analyst,09-07-2024 00:00,F,118788,32,960,30-06-2025 00:00,3,76,No,No,2024,July
961,Employee 961,Marketing,Manager,14-12-2022 00:00,F,43582,22,961,30-06-2025 00:00,3,76,Yes,No,2022,December
962,Employee 962,Marketing,Analyst,05-12-2023 00:00,F,90994,40,962,30-06-2025 00:00,2,39,Yes,No,2023,December
963, Employee 963 ,Sales,Manager,23-11-2022 00:00,M,133285,20,963,30-06-2025 00:00,4,17,No,Yes,2022,November
964,Employee 964,IT,Manager,31-08-2018 00:00,F,56999,3,964,30-06-2025 00:00,1,74,No,No,2018,August
965,Employee 965,HR,Associate,30-09-2020 00:00,M,106277,21,965,30-06-2025 00:00,4,38,Yes,Yes,2020,September
966,Employee 966,Finance,Associate,20-07-2023 00:00,M,66964,62,966,30-06-2025 00:00,1,57,Yes,No,2023,July
967,Employee 967,Finance,Manager,13-06-2022 00:00,M,136808,57,967,30-06-2025 00:00,1,6,Yes,Yes,2022,June
968,Employee 968,Finance,Manager,12-08-2021 00:00,M,50467,75,968,30-06-2025 00:00,2,80,Yes,No,2021,August
969,Employee 969,Marketing,Manager,11-04-2024 00:00,M,76401,23,969,30-06-2025 00:00,4,53,Yes,Yes,2024,April
970,Employee 970,Marketing,Analyst,09-04-2022 00:00,M,89254,92,970,30-06-2025 00:00,2,63,Yes,No,2022,April
971,Employee 971,Marketing,Associate,27-01-2022 00:00,F,101411,32,971,30-06-2025 00:00,4,71,Yes,Yes,2022,January
972,Employee 972,Sales,Executive,29-01-2020 00:00,M,84084,76,972,30-06-2025 00:00,4,31,Yes,No,2020,January
973,Employee 973,Marketing,Manager,13-12-2019 00:00,M,47252,51,973,30-06-2025 00:00,2,72,Yes,No,2019,December
974,Employee 974,Sales,Associate,01-10-2024 00:00,F,37158,89,974,30-06-2025 00:00,3,61,No,No,2024,October
975,Employee 975,Finance,Analyst,21-03-2023 00:00,M,75064,60,975,30-06-2025 00:00,2,12,No,No,2023,March
976,Employee 976,Finance,Executive,29-11-2020 00:00,F,148172,14,976,30-06-2025 00:00,3,7,No,No,2020,November
977,Employee 977,Marketing,Associate,03-09-2021 00:00,F,63256,71,977,30-06-2025 00:00,1,56,No,Yes,2021,September
978,Employee 978,Finance,Manager,13-06-2023 00:00,M,120470,78,978,30-06-2025 00:00,3,48,Yes,No,2023,June
979,Employee 979,HR,Executive,05-07-2018 00:00,M,47938,3,979,30-06-2025 00:00,4,37,No,No,2018,July
980,Employee 980,HR,Analyst,07-03-2019 00:00,F,64462,30,980,30-06-2025 00:00,3,16,Yes,Yes,2019,March
981,Employee 981,Finance,Executive,06-04-2021 00:00,M,114435,20,981,30-06-2025 00:00,4,1,Yes,Yes,2021,April
982,Employee 982,Finance,Associate,23-06-2020 00:00,M,111900,44,982,30-06-2025 00:00,5,68,No,Yes,2020,June
983,Employee 983,Sales,Analyst,19-06-2024 00:00,F,147615,76,983,30-06-2025 00:00,2,30,No,No,2024,June
984,Employee 984,Marketing,Associate,09-03-2020 00:00,M,112083,83,984,30-06-2025 00:00,3,21,No,No,2020,March
985,Employee 985,Sales,Manager,19-09-2021 00:00,M,64544,11,985,30-06-2025 00:00,5,17,Yes,No,2021,September
986,Employee 986,Marketing,Manager,19-02-2021 00:00,M,124122,8,986,30-06-2025 00:00,5,57,Yes,No,2021,February
987,Employee 987,IT,Associate,08-01-2019 00:00,F,124519,3,987,30-06-2025 00:00,3,66,No,Yes,2019,January
988,Employee 988,Sales,Manager,03-08-2022 00:00,M,28754,15,988,30-06-2025 00:00,3,54,No,Yes,2022,August
989,Employee 989,Marketing,Executive,14-09-2022 00:00,M,93719,80,989,30-06-2025 00:00,4,15,No,Yes,2022,September
990,Employee 990,Finance,Executive,07-03-2018 00:00,F,84312,88,990,30-06-2025 00:00,4,54,No,Yes,2018,March
991,Employee 991,HR,Analyst,14-10-2021 00:00,M,104028,34,991,30-06-2025 00:00,3,55,No,No,2021,October
992,Employee 992,Sales,Manager,29-12-2022 00:00,M,86291,20,992,30-06-2025 00:00,1,22,No,No,2022,December
993, Employee 993 ,IT,Analyst,08-10-2018 00:00,F,100624,35,993,30-06-2025 00:00,4,52,No,No,2018,October
994,Employee 994,IT,Manager,14-12-2023 00:00,F,126146,93,994,30-06-2025 00:00,2,72,Yes,No,2023,December
995,Employee 995,Finance,Analyst,13-03-2022 00:00,F,137488,31,995,30-06-2025 00:00,1,27,Yes,No,2022,March
996,Employee 996,IT,Manager,31-01-2018 00:00,F,63353,16,996,30-06-2025 00:00,4,40,Yes,Yes,2018,January
997,Employee 997,IT,Associate,06-10-2022 00:00,F,28584,7,997,30-06-2025 00:00,4,76,Yes,No,2022,October
998,Employee 998,IT,Analyst,27-01-2021 00:00,F,56269,39,998,30-06-2025 00:00,3,54,Yes,Yes,2021,January
999,Employee 999,Sales,Manager,26-03-2018 00:00,F,136003,26,999,30-06-2025 00:00,2,52,Yes,No,2018,March
1000,Employee 1000,Sales,Associate,28-11-2019 00:00,M,107665,96,1000,30-06-2025 00:00,2,46,Yes,No,2019,November
